"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.089146292E0	-3.821553040E-1	2.583627319E-1	1.035875885E1	1.036902497E1
3.099140292E0	-6.233038330E-1	5.855822754E-1	9.719737701E0	9.757290364E0
3.109134292E0	-4.751119995E-1	4.668791199E-1	9.617649994E0	9.640689754E0
3.119128292E0	-3.165916443E-1	-1.519340515E-1	9.792336731E0	9.798631174E0
3.129122292E0	-4.104464722E-1	-2.954855347E-1	9.661658478E0	9.674886178E0
3.139116292E0	-4.454736328E-1	-1.444496155E-1	1.008138565E1	1.009225689E1
3.149110292E0	2.409988403E-2	2.727328491E-1	9.941426697E0	9.945196266E0
3.159104292E0	1.706451416E-1	6.658154297E-1	9.664951630E0	9.689361174E0
3.169098292E0	1.227447510E-2	2.639012146E-1	1.018347336E1	1.018689963E1
3.179092292E0	-4.038601685E-1	2.927911377E-1	9.662406921E0	9.675274528E0
3.189086292E0	-3.987707520E-1	-5.194198608E-2	9.439221039E0	9.447783333E0
3.199080292E0	-3.008743286E-1	-1.136137390E-1	1.054856415E1	1.055346574E1
3.209074292E0	-2.712359619E-1	1.297801208E-1	9.682165833E0	9.686833695E0
3.219068292E0	-2.341131592E-1	5.987548828E-4	9.583371277E0	9.586230456E0
3.229062292E0	-1.606159973E-1	6.271957397E-2	1.035187317E1	1.035330910E1
3.239056292E0	-3.189866638E-1	2.157014465E-1	9.353299713E0	9.361222951E0
3.249050292E0	-5.530998230E-1	6.613247681E-1	9.586514740E0	9.625203100E0
3.259045292E0	-4.653822327E-1	5.078938293E-1	1.058658508E1	1.060897358E1
3.269038292E0	-1.859133911E-1	-8.786727905E-2	9.684411163E0	9.686594037E0
3.279033292E0	-4.490661621E-2	-1.736389160E-1	8.968000946E0	8.969794203E0
3.289027292E0	-8.771759033E-2	-1.317260742E-2	1.043330383E1	1.043368088E1
3.299021292E0	-1.706451416E-2	9.580078125E-2	1.082743423E1	1.082787149E1
3.309015292E0	2.415975952E-1	2.341131592E-1	8.853788452E0	8.860177669E0
3.319009292E0	-2.498304749E-1	1.311273193E-1	9.782606964E0	9.786675056E0
3.329003292E0	-7.547305298E-1	1.543290710E-1	1.059122543E1	1.061920392E1
3.338997292E0	-7.568261719E-1	2.044747925E-1	8.963210907E0	8.997429942E0
3.348991292E0	-4.153862000E-1	3.736230469E-1	1.017568954E1	1.019101553E1
3.358985292E0	-2.052232361E-1	4.556524658E-1	9.526339874E0	9.539438513E0
3.368979292E0	1.149609375E-1	9.026229858E-2	1.012000534E1	1.012106078E1
3.378973292E0	-1.781295776E-1	-2.025288391E-1	1.002450394E1	1.002813179E1
3.388967292E0	-8.532257080E-3	2.245330811E-3	9.867330780E0	9.867334724E0
3.398961292E0	-1.841171265E-1	-4.730163574E-2	9.574389954E0	9.576276915E0
3.408955292E0	-3.219804382E-1	1.773811340E-1	9.757010193E0	9.763932782E0
3.418949292E0	-4.870870972E-1	3.668870544E-1	1.053554123E1	1.055317435E1
3.428943292E0	-1.037342834E-1	5.605842590E-1	9.015751648E0	9.033758536E0
3.438937292E0	1.736389160E-2	2.146536255E-1	1.058808197E1	1.059027183E1
3.448931292E0	-3.784130859E-1	6.691085815E-2	9.506580963E0	9.514344703E0
3.458925292E0	-3.754193115E-1	-2.368075562E-1	9.767338715E0	9.777419038E0
3.468919292E0	-5.090913391E-1	3.293151855E-3	9.398505707E0	9.412284226E0
3.478913292E0	-1.206491089E-1	-1.881587219E-1	1.062550415E1	1.062785483E1
3.488907292E0	-1.323248291E-1	5.547463989E-1	9.791588287E0	9.808183044E0
3.498901292E0	-2.992277527E-1	5.183720398E-1	9.486522675E0	9.505385804E0
3.508895292E0	-8.936416626E-2	2.727328491E-1	9.883347473E0	9.887513663E0
3.518889292E0	-1.571731567E-1	2.859054565E-2	1.000055374E1	1.000182963E1
3.528883292E0	1.384620667E-1	-3.712280273E-2	1.031804352E1	1.031903929E1
3.538877292E0	-9.894424438E-2	-1.669029236E-1	9.246871033E0	9.248906446E0
3.548871292E0	-4.775070190E-1	2.454895020E-2	1.035217255E1	1.036320858E1
3.558865292E0	-9.056167603E-1	5.180726624E-1	9.043893127E0	9.103875213E0
3.568859292E0	-5.155279541E-1	2.553689575E-1	1.060305084E1	1.061864726E1
3.578853292E0	-2.252815247E-1	2.673440552E-1	9.138346710E0	9.145031722E0
3.588847292E0	1.713935852E-1	2.573149109E-1	9.830657043E0	9.835517507E0
3.598841292E0	4.984634399E-2	-7.484436035E-2	1.089464447E1	1.089501558E1
3.608835292E0	2.017803955E-1	-2.511776733E-1	9.447902985E0	9.453394965E0
3.618829292E0	-1.652563477E-1	3.891906738E-2	9.175469513E0	9.177040108E0
3.628823292E0	-5.403762817E-1	6.713539124E-1	1.053269714E1	1.056789628E1
3.638817292E0	-6.206094360E-1	2.386038208E-1	1.006102798E1	1.008297436E1
3.648811292E0	-4.626878357E-1	1.330732727E-1	9.193282471E0	9.205880247E0
3.658805292E0	-3.784130859E-1	2.754272461E-2	9.673932953E0	9.681370453E0
3.668799292E0	-2.591111755E-1	2.377056885E-1	9.978848877E0	9.985042188E0
3.678793292E0	-1.437011719E-1	-1.830693054E-1	1.026116180E1	1.026380076E1
3.688787292E0	4.894821167E-2	2.918930054E-2	1.006177643E1	1.006193783E1
3.698781292E0	9.460327148E-2	2.902464294E-1	9.294022980E0	9.299035214E0
3.708775292E0	1.353186035E-1	2.718347168E-1	9.848020935E0	9.852701232E0
3.718769292E0	-3.953279114E-1	3.436853027E-1	1.050186127E1	1.051491768E1
3.728763292E0	-6.430627441E-1	4.098477173E-1	9.546098785E0	9.576508073E0
3.738757292E0	-4.305047607E-1	9.071136475E-2	9.037905579E0	9.048607636E0
3.748751292E0	-3.321592712E-1	-9.325607300E-2	1.092997101E1	1.093541461E1
3.758745292E0	-3.058140564E-1	-1.329235840E-1	9.391021271E0	9.396939471E0
3.768739292E0	-9.879455566E-2	-9.699829102E-2	9.313033447E0	9.314062541E0
3.778733292E0	-2.430944824E-1	3.353027344E-2	1.050335815E1	1.050622443E1
3.788727292E0	1.184037781E-1	5.960604858E-1	9.808203735E0	9.827012164E0
3.798721292E0	-1.365161133E-1	5.776487732E-1	9.981842651E0	9.999474860E0
3.808715292E0	-1.246907043E-1	2.269281006E-1	9.779313812E0	9.782741066E0
3.818709292E0	-5.876779175E-1	4.834945679E-2	9.463470612E0	9.481823613E0
3.828703292E0	-5.327421570E-1	1.975891113E-1	9.839937744E0	9.856329462E0
3.838697292E0	-3.691323853E-1	-1.103205872E-1	1.032507889E1	1.033226419E1
3.848691292E0	1.100212097E-1	-3.125500488E-1	9.927206268E0	9.932734593E0
3.858685292E0	-5.134323120E-2	-3.951782227E-2	9.248367920E0	9.248594865E0
3.868679292E0	-3.784130859E-1	4.617897034E-1	9.779463501E0	9.797670772E0
3.878673292E0	-4.614903259E-1	5.878276062E-1	1.072010742E1	1.074612571E1
3.888667292E0	-1.094224548E-1	4.887336731E-1	9.321865082E0	9.335309447E0
3.898661292E0	2.321672058E-1	1.892065430E-1	9.786947937E0	9.791529536E0
3.908655292E0	-6.721023560E-2	-1.113684082E-1	1.032717453E1	1.032799370E1
3.918649292E0	-4.903802490E-1	-3.818559265E-1	9.430389404E0	9.450848166E0
3.928643292E0	-6.478527832E-1	-1.468446350E-1	9.721084900E0	9.743755344E0
3.938637292E0	-5.025050354E-1	3.194357300E-1	1.007884094E1	1.009641447E1
3.948632292E0	-2.989283752E-1	5.670208740E-1	9.827663269E0	9.848544876E0
3.958625583E0	-3.324586487E-1	5.340893555E-1	9.369316406E0	9.390413735E0
3.968619583E0	-1.410067749E-1	3.638932800E-1	9.942923584E0	9.950579412E0
3.978613583E0	-1.317260742E-2	-7.843688965E-2	1.035546570E1	1.035577113E1
3.988607583E0	1.633103943E-1	-2.059716797E-1	9.963131561E0	9.966598473E0
3.998601583E0	-5.209167480E-2	-1.968406677E-1	9.310638428E0	9.312864636E0
4.008595583E0	-3.770658875E-1	3.682342529E-2	1.039977356E1	1.040667213E1
4.018589583E0	-5.269042969E-1	2.029779053E-1	9.469757538E0	9.486576621E0
4.028583583E0	-5.234614563E-1	4.968168640E-1	9.765692139E0	9.792322597E0
4.038577583E0	-4.558021545E-1	6.697073364E-1	1.011925690E1	1.015163158E1
4.048571583E0	1.718426514E-1	2.439926147E-1	9.717791748E0	9.722373103E0
4.058565583E0	2.585124207E-1	-3.311114502E-1	9.799372101E0	9.808371783E0
4.068559583E0	1.564247131E-1	-2.619552612E-1	9.935139771E0	9.939823515E0
4.078553583E0	-6.346801758E-2	9.909393311E-2	1.006776398E1	1.006845168E1
4.088547583E0	6.586303711E-2	4.981640625E-1	9.822873230E0	9.835717761E0
4.098541583E0	-3.713777161E-1	4.167333984E-1	1.028615982E1	1.030129468E1
4.108535583E0	-1.274898834E0	4.677772522E-1	9.110504608E0	9.211160449E0
4.118529583E0	-1.555565186E0	-8.232879639E-3	9.532028046E0	9.658126604E0
4.128523583E0	-9.020242310E-1	-2.682421875E-1	9.659862213E0	9.705593210E0
4.138517583E0	-6.586303711E-2	1.022373962E-1	1.012808853E1	1.012881867E1
4.148511583E0	5.090913391E-1	8.128097534E-2	9.886790314E0	9.900222386E0
4.158505583E0	1.161734161E0	-2.100132751E-1	1.040875488E1	1.047549092E1
4.168499583E0	6.969506836E-1	2.764750671E-1	9.965975647E0	9.994140749E0
4.178493583E0	1.916015625E-1	6.453080750E-1	9.310488739E0	9.334791601E0
4.188487583E0	-9.458830261E-1	5.270539856E-1	1.056068893E1	1.061605536E1
4.198481583E0	-1.178798676E0	3.989204407E-1	9.350755005E0	9.433203220E0
4.208475583E0	-1.059646454E0	-1.712438965E-1	9.208401031E0	9.270751029E0
4.218469583E0	-6.481521606E-1	-1.559756470E-1	1.040351578E1	1.042485348E1
4.228463583E0	-3.252735901E-1	-1.269360352E-1	9.484427032E0	9.490852006E0
4.238457583E0	4.182302856E-1	-3.038681030E-2	1.004695724E1	1.005570434E1
4.248451583E0	4.930746460E-1	4.790039062E-3	1.035756134E1	1.036929228E1
4.258445583E0	4.263134766E-1	3.201841736E-1	9.771529999E0	9.786064562E0
4.268439583E0	-3.025209045E-1	5.240602112E-1	9.171876984E0	9.191816219E0
4.278433583E0	-6.080355835E-1	6.786886597E-1	1.066442322E1	1.070328212E1
4.288427583E0	-5.595364380E-1	3.373983765E-1	9.483977966E0	9.506458686E0
4.298421583E0	-5.397775269E-1	-1.655557251E-1	9.808503113E0	9.824739273E0
4.308415583E0	-5.408253479E-1	-4.977149963E-1	9.187145233E0	9.216498783E0
4.318409583E0	-2.236349487E-1	-3.556604004E-1	1.073088501E1	1.073910611E1
4.328403583E0	-7.873626709E-2	2.210902405E-1	9.960586853E0	9.963351381E0
4.338397583E0	2.424957275E-2	6.849755859E-1	8.687633972E0	8.714629288E0
4.348391583E0	-2.318678284E-1	5.828878784E-1	1.129401398E1	1.131142222E1
4.358385583E0	-2.630030823E-1	4.195774841E-1	9.450597382E0	9.463562054E0
4.368379583E0	-1.621128845E-1	7.334747314E-3	8.756191406E0	8.757695035E0
4.378373583E0	-3.221301270E-1	-2.243833923E-1	1.094493988E1	1.095197812E1
4.388367583E0	-2.835104370E-1	-2.649490356E-2	1.008408005E1	1.008809945E1
4.398361583E0	1.002914429E-2	7.439529419E-2	8.880882111E0	8.881199373E0
4.408355583E0	-3.760180664E-1	-7.409591675E-2	1.068358337E1	1.069045525E1
4.418349583E0	-4.149371338E-1	5.004093933E-1	9.530980225E0	9.553123386E0
4.428343583E0	-4.409829712E-1	6.015989685E-1	8.870703278E0	8.902008983E0
4.438337583E0	-1.356179810E-1	1.564247131E-1	1.115151031E1	1.115343190E1
4.448331583E0	-7.050338745E-2	2.155517578E-1	9.886940002E0	9.889540733E0
4.458325583E0	-9.774673462E-2	-1.550775146E-1	8.803642731E0	8.805551021E0
4.468319583E0	-4.483177185E-1	-2.827619934E-1	1.069451065E1	1.070763752E1
4.478313583E0	-4.436773682E-1	1.234931946E-1	9.721983032E0	9.732885197E0
4.488307583E0	-1.907034302E-1	4.188290405E-1	9.651629333E0	9.662594597E0
4.498301583E0	-3.608995056E-1	1.570234680E-1	9.612859955E0	9.620913747E0
4.508295583E0	-1.975891113E-1	2.342628479E-1	1.061337936E1	1.061780307E1
4.518289583E0	-1.365161133E-1	2.127076721E-1	8.764873352E0	8.768516755E0
4.528283583E0	1.466949463E-2	1.838177490E-1	1.121931931E1	1.122083463E1
4.538277583E0	-5.508544922E-2	2.954855347E-1	8.845405884E0	8.850511361E0
4.548271583E0	-1.095721436E-1	1.320254517E-1	1.030442184E1	1.030585010E1
4.558265583E0	-4.453239441E-1	-3.397933960E-2	9.906549225E0	9.916611596E0
4.568259583E0	-4.734654236E-1	1.646575928E-3	9.627379761E0	9.639015161E0
4.578253583E0	-5.319937134E-1	1.285826111E-1	9.637558594E0	9.653086887E0
4.588247583E0	-4.911286926E-1	2.642005920E-1	1.020877075E1	1.022399186E1
4.598241583E0	-2.020797729E-1	1.716929626E-1	9.672885132E0	9.676519079E0
4.608235583E0	-1.428030396E-1	2.945874023E-1	9.461824036E0	9.467485861E0
4.618229583E0	1.300794983E-1	3.218307495E-2	1.048584457E1	1.048670076E1
4.628223583E0	1.062789917E-1	7.484436035E-2	9.898316345E0	9.899169832E0
4.638217583E0	-1.294807434E-1	-9.340576172E-2	9.905202026E0	9.906488635E0
4.648211583E0	-3.854484558E-1	3.573069763E-1	8.993148651E0	9.008493850E0
4.658205583E0	-5.649252319E-1	2.877017212E-1	1.064226929E1	1.066113542E1
4.668199583E0	-1.613644409E-1	3.682342529E-1	9.957144012E0	9.965257239E0
4.678193583E0	-4.445755005E-2	1.866618347E-1	9.670639801E0	9.672543268E0
4.688187583E0	-3.770658875E-1	6.107299805E-2	9.604178009E0	9.611771108E0
4.698181583E0	-5.560935974E-1	-3.321592712E-1	9.970466309E0	9.991484789E0
4.708175583E0	-2.992277527E-1	1.393601990E-1	9.595046997E0	9.600723170E0
4.718169583E0	-2.471360779E-1	1.830693054E-1	1.037253021E1	1.037708888E1
4.728163583E0	2.844085693E-2	2.133064270E-1	9.944420471E0	9.946748565E0
4.738157583E0	-5.324427795E-1	4.569996643E-1	8.621022491E0	8.649530207E0
4.748151583E0	-5.688171387E-2	3.005749512E-1	1.097981735E1	1.098407802E1
4.758145583E0	-1.511856079E-1	1.019380188E-1	9.948911133E0	9.950581952E0
4.768139583E0	1.775308228E-1	8.442443848E-2	9.564809875E0	9.566829811E0
4.778133583E0	-3.186872864E-1	-1.493893433E-1	9.670789490E0	9.677192161E0
4.788127583E0	-2.701881409E-1	8.681945801E-3	1.041998154E1	1.042348753E1
4.798121583E0	-5.011578369E-1	1.695973206E-1	9.249565430E0	9.264684726E0
4.808115583E0	-5.748046875E-1	6.442602539E-1	9.945019226E0	9.982428518E0
4.818109583E0	-4.107458496E-1	3.951782227E-1	9.873168640E0	9.889607524E0
4.828103583E0	-1.496887207E-2	5.957611084E-2	9.774823151E0	9.775016164E0
4.838097583E0	4.655319214E-2	-2.893482971E-1	1.050290909E1	1.050699714E1
4.848091583E0	-8.786727905E-2	-4.206253052E-2	8.929231567E0	8.929762948E0
4.858085583E0	-2.151026917E-1	7.589218140E-2	1.005279510E1	1.005538255E1
4.868079583E0	-3.471281433E-1	2.185455322E-1	1.064376617E1	1.065166740E1
4.878073583E0	-3.185375977E-1	3.568579102E-1	9.529333649E0	9.541331854E0
4.888067583E0	-3.219804382E-1	3.864962769E-1	8.744515686E0	8.758972848E0
4.898061583E0	-3.658392334E-1	3.974235535E-1	1.068133804E1	1.069498790E1
4.908055583E0	-1.631607056E-1	1.146615601E-1	1.029199768E1	1.029392952E1
4.918049583E0	-1.152603149E-2	-7.783813477E-2	9.157357178E0	9.157695240E0
4.928043583E0	-1.901046753E-2	-2.294728088E-1	9.872569885E0	9.875254696E0
4.938037583E0	-2.161505127E-1	-2.634521484E-2	1.010234207E1	1.010468854E1
4.948031583E0	-4.662803650E-1	6.676116943E-2	1.024200165E1	1.025282752E1
4.958026667E0	-5.542973328E-1	4.779560852E-1	8.978030090E0	9.007813933E0
4.968020667E0	-4.763095093E-1	5.325924683E-1	1.010668304E1	1.013190839E1
4.978014667E0	-1.496887207E-1	4.327500916E-1	9.984087982E0	9.994583142E0
4.988008667E0	2.061213684E-1	-1.347198486E-3	9.999356232E0	1.000148053E1
4.998002667E0	5.358856201E-2	-2.502795410E-1	1.002764740E1	1.003091342E1
5.007996667E0	-1.809736633E-1	-1.481918335E-2	9.168883209E0	9.170681020E0
5.017990667E0	-2.356100464E-1	2.245330811E-1	1.018691620E1	1.019211405E1
5.027984667E0	-3.689826965E-1	2.902464294E-1	1.056996964E1	1.058038985E1
5.037978667E0	-2.942880249E-1	1.703457642E-1	9.214089203E0	9.220361325E0
5.047972667E0	-7.517367554E-1	2.601589966E-1	8.806786194E0	8.842639533E0
5.057966667E0	-6.159690857E-1	3.525169373E-1	1.086231171E1	1.088547205E1
5.067960667E0	-2.143542480E-1	2.806663513E-1	9.951455841E0	9.957720357E0
5.077954667E0	3.369493103E-1	-1.080752563E-1	1.003797592E1	1.004421105E1
5.087948667E0	3.278182983E-2	-2.730322266E-1	9.169631653E0	9.173754188E0
5.097942667E0	-1.074765015E-1	-1.836680603E-1	9.941726074E0	9.944003343E0
5.107936667E0	-6.854246521E-1	1.496887207E-1	1.035741165E1	1.038114588E1
5.117930667E0	-4.369413757E-1	6.864724731E-1	9.302555237E0	9.338077755E0
5.127924667E0	-4.622387695E-1	5.986051941E-1	1.004695724E1	1.007538301E1
5.137918667E0	7.409591675E-2	4.718188477E-1	9.630074158E0	9.641910159E0
5.147912667E0	-6.795867920E-2	-6.137237549E-3	1.037223083E1	1.037245528E1
5.157906667E0	-5.777984619E-2	-3.733236694E-1	9.594448242E0	9.601882427E0
5.167900667E0	-1.004411316E-1	-1.591191101E-1	9.501940613E0	9.503803592E0
5.177894667E0	-1.869612122E-1	9.954299927E-2	1.048524582E1	1.048738495E1
5.187888667E0	-3.543132019E-1	2.418969727E-1	1.006596771E1	1.007510585E1
5.197882667E0	-5.595364380E-1	4.028123474E-1	8.924890594E0	8.951480935E0
5.207876667E0	-5.218148804E-1	4.366419983E-1	9.904154205E0	9.927498050E0
5.217870667E0	-7.349716187E-2	3.531156921E-1	1.020712418E1	1.021349482E1
5.227864667E0	1.965412903E-1	-1.916015625E-2	1.038390656E1	1.038578408E1
5.237858667E0	8.666976929E-2	-2.553689575E-1	9.135652313E0	9.139631729E0
5.247852667E0	-2.676434326E-1	-3.074606323E-1	9.835746460E0	9.844189833E0
5.257846667E0	-7.054829407E-1	1.760339355E-1	1.055559952E1	1.058061318E1
5.267840667E0	-8.264314270E-1	7.667056274E-1	9.173523560E0	9.242530006E0
5.277834667E0	-4.766088867E-1	7.283853149E-1	9.541308746E0	9.580932825E0
5.287828667E0	-1.824705505E-1	4.969665527E-2	1.012240036E1	1.012416685E1
5.297822667E0	1.911524963E-1	-4.294569397E-1	9.942474518E0	9.953580867E0
5.307816667E0	1.823208618E-1	-1.056802368E-1	9.871821442E0	9.874070477E0
5.317810667E0	2.351609802E-1	-2.679428101E-2	1.040546173E1	1.040815317E1
5.327804667E0	-1.181044006E-1	5.089416504E-1	9.144184570E0	9.159098302E0
5.337798667E0	-5.248086548E-1	5.378315735E-1	1.013527359E1	1.016309292E1
5.347792667E0	-8.557704163E-1	9.160949707E-2	1.019574783E1	1.023200905E1
5.357786667E0	-6.191125488E-1	2.001338196E-1	8.803343353E0	8.827355668E0
5.367780667E0	-4.248165894E-1	2.673440552E-1	9.771979065E0	9.784861615E0
5.377774667E0	4.071533203E-2	1.745370483E-1	1.121527771E1	1.121670963E1
5.387768667E0	2.962339783E-1	-4.171824646E-1	9.470655670E0	9.484467017E0
5.397762667E0	5.029541016E-2	-2.279759216E-1	8.891809387E0	8.894873626E0
5.407756667E0	-2.320175171E-1	1.916015625E-1	1.058838135E1	1.059265608E1
5.417750667E0	-2.990780640E-1	6.474037170E-1	1.038405624E1	1.040851590E1
5.427744667E0	-4.234693909E-1	3.549119568E-1	9.364077301E0	9.380364200E0
5.437738667E0	-6.682104492E-1	2.498304749E-1	9.316326599E0	9.343600043E0
5.447732667E0	-4.198768616E-1	1.616638184E-2	9.562714233E0	9.571941362E0
5.457726667E0	-1.673519897E-1	-8.262817383E-2	1.117441269E1	1.117597124E1
5.467720667E0	1.215472412E-1	2.887495422E-1	9.318272552E0	9.323537601E0
5.477714667E0	-1.672023010E-1	-3.248245239E-2	9.580377502E0	9.581891505E0
5.487708667E0	-2.609074402E-1	-1.037342834E-1	9.967023468E0	9.970977400E0
5.497702667E0	-4.528083801E-1	1.246907043E-1	1.022763153E1	1.023840954E1
5.507696667E0	-4.748126221E-1	4.212240601E-1	9.247170410E0	9.268928597E0
5.517690667E0	-3.240760803E-1	5.168751526E-1	9.783355408E0	9.802358301E0
5.527684667E0	-1.929487610E-1	3.150947571E-1	1.004336472E1	1.005015864E1
5.537678667E0	5.119354248E-2	-1.945953369E-3	1.045006897E1	1.045019455E1
5.547672667E0	2.439926147E-2	-2.619552612E-1	9.405241699E0	9.408920624E0
5.557666667E0	-1.371148682E-1	-1.922003174E-1	9.441616058E0	9.444567499E0
5.567660667E0	-4.336482239E-1	1.980381775E-1	1.049961594E1	1.051043314E1
5.577654667E0	-4.245172119E-1	3.815565491E-1	9.928254089E0	9.944648286E0
5.587648667E0	-3.043171692E-1	3.255729675E-1	8.931925964E0	8.943036852E0
5.597642667E0	-4.426295471E-1	3.603007507E-1	1.053793625E1	1.055338040E1
5.607636667E0	-1.234931946E-1	2.183958435E-1	9.673633575E0	9.676886579E0
5.617630667E0	-3.622467041E-2	8.996292114E-2	9.908794556E0	9.909269151E0
5.627624667E0	1.586700439E-2	-2.070195007E-1	1.025697052E1	1.025907175E1
5.637618667E0	-1.496887207E-3	3.802093506E-2	9.014254761E0	9.014335068E0
5.647612667E0	-4.613406372E-1	2.574645996E-1	1.061622345E1	1.062936139E1
5.657606667E0	-3.516188049E-1	2.761756897E-1	1.008752289E1	1.009742674E1
5.667600667E0	-5.944139099E-1	3.194357300E-1	8.827293549E0	8.853049106E0
5.677594667E0	-2.668949890E-1	1.163081360E-1	1.003722748E1	1.004144890E1
5.687588667E0	-2.709365845E-1	1.154100037E-1	1.049048492E1	1.049461767E1
5.697582667E0	-1.913021851E-1	-1.419049072E-1	9.611662445E0	9.614613278E0
5.707576667E0	-3.201841736E-1	-8.053253174E-2	9.404642944E0	9.410436350E0
5.717570667E0	-1.731898499E-1	2.082170105E-1	9.849817200E0	9.853539867E0
5.727564667E0	-2.290237427E-1	6.173162842E-1	1.046458878E1	1.048528252E1
5.737558667E0	-1.535806274E-1	4.929249573E-1	9.490713959E0	9.504746891E0
5.747552667E0	-2.377056885E-1	2.415975952E-1	9.605076141E0	9.611054108E0
5.757546667E0	-8.038284302E-2	-6.301895142E-2	9.956245880E0	9.956769798E0
5.767540667E0	-4.984634399E-2	-4.387376404E-1	1.061816940E1	1.062734665E1
5.777534667E0	-7.514373779E-2	6.885681152E-2	9.395661621E0	9.396214405E0
5.787528667E0	-3.941304016E-1	1.059796143E-1	9.411229248E0	9.420074650E0
5.797521667E0	-2.908451843E-1	5.168751526E-1	1.024888733E1	1.026603343E1
5.807515667E0	-4.626878357E-1	3.315605164E-1	1.021236328E1	1.022821471E1
5.817509667E0	-3.363505554E-1	2.288740540E-1	9.547745361E0	9.556409185E0
5.827503667E0	-5.328918457E-1	2.028282166E-1	8.972192230E0	8.990291787E0
5.837497667E0	-3.600013733E-1	7.484436035E-2	1.045381119E1	1.046027586E1
5.847491667E0	-2.604583740E-2	-6.735992432E-3	1.027792694E1	1.027796215E1
5.857485667E0	2.662962341E-1	5.688171387E-2	9.959838409E0	9.963560125E0
5.867479667E0	-7.035369873E-2	2.874023438E-2	9.519454193E0	9.519757548E0
5.877473667E0	-1.730401611E-1	1.152603149E-2	9.315877533E0	9.317491613E0
5.887467667E0	-6.447093201E-1	4.126918030E-1	1.067759583E1	1.070499964E1
5.897461667E0	-4.445755005E-1	3.014730835E-1	9.835147705E0	9.849805266E0
5.907455667E0	-3.297642517E-1	2.797682190E-1	9.054371338E0	9.064692772E0
5.917449667E0	2.769241333E-2	2.463876343E-1	1.016281631E1	1.016584031E1
5.927443667E0	-1.401086426E-1	9.415420532E-2	1.059841049E1	1.059975473E1
5.937437667E0	-1.139131165E-1	-1.718426514E-1	9.289232941E0	9.291520582E0
5.947431667E0	-3.656895447E-1	2.903961182E-2	9.271270294E0	9.278524937E0
5.957425667E0	-2.856060791E-1	3.719764709E-1	1.079195801E1	1.080214307E1
5.967419333E0	-3.504212952E-1	7.993377686E-2	1.004620880E1	1.005263626E1
5.977413333E0	-2.653981018E-1	-5.284011841E-2	8.641230469E0	8.645466572E0
5.987407333E0	-6.014492798E-1	4.132905579E-1	9.853110352E0	9.880097870E0
5.997401333E0	-1.728904724E-1	6.789880371E-1	1.071711365E1	1.073999259E1
6.007395333E0	3.270698547E-1	8.831634521E-2	9.857601013E0	9.863420918E0
6.017389333E0	1.276844788E-1	-3.044668579E-1	9.877659302E0	9.883175435E0
6.027383333E0	-5.972579956E-2	-3.025209045E-1	9.173373871E0	9.178555128E0
6.037377333E0	-6.475534058E-1	2.207908630E-1	1.005399261E1	1.007724375E1
6.047371333E0	-6.963519287E-1	3.195854187E-1	1.060230240E1	1.062995094E1
6.057365333E0	-5.233117676E-1	5.364843750E-1	9.251511383E0	9.281817363E0
6.067359333E0	-1.905537415E-1	2.914439392E-1	8.962462463E0	8.969224253E0
6.077353333E0	3.772155762E-2	-9.325607300E-2	1.101559296E1	1.101605228E1
6.087347333E0	-4.565505981E-2	1.287322998E-1	9.955048370E0	9.955985358E0
6.097341333E0	8.202941895E-2	2.799179077E-2	9.469158783E0	9.469555450E0
6.107335333E0	-5.478607178E-2	-1.676513672E-2	9.632169800E0	9.632340195E0
6.117329333E0	-3.417393494E-1	3.101550293E-1	1.059661423E1	1.060665899E1
6.127323333E0	-5.533992004E-1	2.770738220E-1	9.410031738E0	9.430361493E0
6.137317333E0	-7.391629028E-1	7.499404907E-2	9.684111786E0	9.712569536E0
6.147311333E0	-4.894821167E-1	3.080593872E-1	9.492659912E0	9.510262117E0
6.157305333E0	-2.303709412E-1	3.525169373E-1	1.008752289E1	1.009630908E1
6.167299333E0	1.709445190E-1	1.017883301E-2	1.073253159E1	1.073389770E1
6.177293333E0	1.980381775E-1	-3.330574036E-1	8.950936432E0	8.959319693E0
6.187287333E0	-1.603166199E-1	-1.812730408E-1	9.808652802E0	9.811637535E0
6.197281333E0	-4.249662781E-1	5.084925842E-1	1.015787659E1	1.017947041E1
6.207275333E0	-4.361929321E-1	6.586303711E-1	1.020787262E1	1.023839449E1
6.217269333E0	-1.228944397E-1	3.094065857E-1	9.456884308E0	9.462742535E0
6.227263333E0	4.805007935E-2	-0.000000000E0	9.403295746E0	9.403418511E0
6.237257333E0	-2.438429260E-1	-4.475692749E-2	1.045216461E1	1.045510438E1
6.247251333E0	-3.436853027E-1	1.492396545E-1	9.963131561E0	9.970174651E0
6.257245333E0	-1.571731567E-1	5.388793945E-2	9.638007660E0	9.639439764E0
6.267239333E0	-1.363664246E-1	1.414558411E-1	9.799222412E0	9.801192042E0
6.277233333E0	-7.036866760E-1	1.047821045E-2	1.039139099E1	1.041519522E1
6.287227333E0	-8.620573425E-1	5.478607178E-2	8.587941284E0	8.631273364E0
6.297221333E0	-7.126679993E-1	2.411485291E-1	1.018077896E1	1.020854096E1
6.307215333E0	-8.637039185E-2	3.097059631E-1	1.029828461E1	1.030330255E1
