"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.198218542E0	1.691482544E-2	2.368075562E-1	9.251661072E0	9.254706722E0
2.208211542E0	1.496887207E-1	1.779798889E-1	9.754615173E0	9.757386983E0
2.218205542E0	7.065307617E-2	1.173559570E-1	1.051039352E1	1.051128614E1
2.228198542E0	-1.922003174E-1	1.978884888E-1	9.935139771E0	9.938968914E0
2.238192542E0	-4.082011414E-1	5.089416504E-2	9.078770599E0	9.088085276E0
2.248185542E0	-5.049000549E-1	-1.103205872E-1	1.014156052E1	1.015472030E1
2.258179542E0	-3.635939026E-1	1.543290710E-1	1.011147308E1	1.011918504E1
2.268172542E0	-2.472857666E-1	6.316864014E-2	9.587712250E0	9.591108732E0
2.278166542E0	-4.894821167E-2	-1.167572021E-2	9.685908051E0	9.686038768E0
2.288159542E0	1.613644409E-1	1.410067749E-1	1.001297791E1	1.001527074E1
2.298153542E0	2.664459229E-1	2.550695801E-1	1.018107834E1	1.018775785E1
2.308146542E0	1.689985657E-1	9.295669556E-2	9.885742493E0	9.887623885E0
2.318140542E0	5.972579956E-2	1.664538574E-1	9.554032288E0	9.555668842E0
2.328133542E0	-6.099815369E-1	1.947450256E-1	9.767338715E0	9.788304688E0
2.338126542E0	-3.523672485E-1	-8.786727905E-2	9.890083466E0	9.896748673E0
2.348120542E0	-7.162605286E-1	1.167572021E-2	1.026355682E1	1.028852585E1
2.358113542E0	-3.951782227E-1	5.194198608E-2	9.230105896E0	9.238707629E0
2.368107542E0	-5.032534790E-1	1.408570862E-1	8.953481140E0	8.968719491E0
2.378100542E0	-3.734733582E-1	1.431024170E-1	1.065244812E1	1.065995364E1
2.388094542E0	-3.083587646E-2	3.487747192E-2	1.058778259E1	1.058788494E1
2.398087542E0	3.959266663E-1	1.805245972E-1	8.885971527E0	8.896619416E0
2.408081542E0	3.228785706E-1	2.387535095E-1	9.848020935E0	9.856204652E0
2.418074542E0	5.358856201E-2	3.103047180E-1	1.080228653E1	1.080687536E1
2.428068542E0	-2.219883728E-1	-1.062789917E-1	9.790989532E0	9.794082401E0
2.438061542E0	-1.722917175E-1	-1.040336609E-1	9.246272278E0	9.248462492E0
