"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.148344917E0	5.649252319E-1	4.755610657E-1	1.062430664E1	1.064993852E1
3.158338917E0	9.827064514E-1	1.011147308E0	1.019155655E1	1.028863236E1
3.168332917E0	1.668729858E0	7.984396362E-1	8.869505768E0	9.060369626E0
3.178326917E0	1.869312744E0	-6.421646118E-2	1.162916702E1	1.177862384E1
3.188320917E0	7.575746155E-1	-8.493338013E-1	9.836794281E0	9.902414298E0
3.198314917E0	-1.217568054E0	5.866300964E-1	7.927814026E0	8.042191372E0
3.208308917E0	-2.001787262E0	7.897576904E-1	1.072534653E1	1.093910086E1
3.218302917E0	-1.749861145E0	-1.637594604E-1	1.086500610E1	1.100623409E1
3.228296917E0	-7.066804504E-1	-4.089495850E-1	8.059989166E0	8.101238324E0
3.238290917E0	-4.173321533E-1	-1.576222229E-1	8.679999847E0	8.691456048E0
3.248284917E0	6.867718506E-1	2.472857666E-1	1.274943741E1	1.277031558E1
3.258278917E0	1.668280792E0	8.966354370E-2	9.108708344E0	9.260656998E0
3.268272917E0	1.777403870E0	-7.080276489E-2	9.789642334E0	9.949938421E0
3.278266917E0	7.515870667E-1	-6.631210327E-2	9.917027435E0	9.945688190E0
3.288260917E0	-2.374063110E-1	6.423143005E-1	9.305249634E0	9.330412647E0
3.298254917E0	-8.867559814E-1	1.002465363E0	1.143157791E1	1.150965884E1
3.308248917E0	-9.714797974E-1	6.149212646E-1	8.965007172E0	9.038432096E0
3.318242917E0	-5.318440247E-1	-3.146456909E-1	8.215665436E0	8.238872406E0
3.328236917E0	-1.061891785E0	-4.453239441E-1	1.114312775E1	1.120246507E1
3.338230917E0	-4.519102478E-1	-2.591111755E-1	1.066098038E1	1.067369964E1
3.348224917E0	5.345384216E-1	-1.176553345E-1	7.458988953E0	7.479043408E0
3.358218917E0	1.305435333E0	-1.862127686E-1	1.174727142E1	1.182104997E1
3.368212917E0	8.439450073E-1	1.930984497E-2	1.047581543E1	1.050977283E1
3.378206917E0	-2.754272461E-2	9.883946228E-1	8.053552551E0	8.114024355E0
3.388199917E0	-3.902384949E-1	8.878038025E-1	1.062774948E1	1.067190427E1
3.398193917E0	-1.429527283E-1	4.119433594E-1	1.070947952E1	1.071835269E1
3.408187917E0	-7.783813477E-2	-2.511776733E-1	8.774154053E0	8.778093662E0
3.418181917E0	-5.776487732E-1	-3.820056152E-1	9.554930420E0	9.579994871E0
3.428175917E0	-5.053491211E-1	-2.697390747E-1	1.087817871E1	1.089325062E1
3.438169917E0	1.315763855E-1	6.286926270E-3	8.876990204E0	8.877967501E0
3.448163917E0	7.030879211E-1	9.520202637E-2	1.058957886E1	1.061332071E1
3.458157917E0	4.827461243E-1	4.138893127E-1	1.002719833E1	1.004734067E1
3.468151917E0	-9.220825195E-2	4.525090027E-1	8.938362579E0	8.950284485E0
3.478145917E0	-3.637435913E-1	1.380130005E-1	1.029454239E1	1.030189109E1
3.488139917E0	-3.424877930E-1	2.404000854E-1	1.024409729E1	1.025263963E1
3.498133917E0	-4.146377563E-2	1.408570862E-1	9.392218781E0	9.393366467E0
3.508127917E0	-2.493814087E-1	2.001338196E-1	9.533524933E0	9.538885799E0
3.518121917E0	-6.032455444E-2	6.436614990E-3	1.039902512E1	1.039920208E1
3.528115917E0	1.437011719E-1	-2.872526550E-1	9.841434631E0	9.846674551E0
3.538109917E0	5.113366699E-1	-1.052311707E-1	9.799372101E0	9.813268179E0
3.548103917E0	1.959425354E-1	3.406915283E-1	9.685458984E0	9.693429730E0
3.558097917E0	2.963836670E-2	5.327421570E-1	1.023975632E1	1.025364823E1
3.568091917E0	-1.642085266E-1	5.942642212E-2	9.808503113E0	9.810057556E0
3.578085917E0	-2.522254944E-1	1.068777466E-1	9.562265167E0	9.566188148E0
3.588079917E0	-2.621049500E-1	1.734892273E-1	9.703271942E0	9.708361546E0
3.598073917E0	1.227447510E-2	2.927911377E-1	1.008677444E1	1.009103047E1
3.608067917E0	1.049317932E-1	-1.107696533E-1	1.029813492E1	1.029926519E1
3.618061917E0	2.881507874E-1	6.137237549E-3	9.102271729E0	9.106833652E0
3.628055917E0	-6.122268677E-2	8.158035278E-2	9.911788330E0	9.912313124E0
3.638049917E0	7.065307617E-2	3.125500488E-1	1.046518753E1	1.047009214E1
3.648042667E0	-3.802093506E-1	4.158352661E-1	9.686656494E0	9.703030050E0
3.658035667E0	-3.188369751E-2	-2.784210205E-2	9.264085236E0	9.264181939E0
3.668029667E0	-1.914518738E-1	-5.343887329E-2	9.894574127E0	9.896570451E0
3.678023667E0	3.966751099E-2	-2.089654541E-1	1.046264282E1	1.046480458E1
3.688017667E0	-8.681945801E-2	8.726852417E-2	9.781259766E0	9.782034350E0
3.698011667E0	2.945874023E-1	4.164340210E-1	8.967252502E0	8.981749077E0
3.708005667E0	1.646575928E-1	3.800596619E-1	1.063942520E1	1.064748450E1
3.717999667E0	1.905537415E-1	3.935316467E-1	1.039378601E1	1.040297869E1
3.727993667E0	-1.621128845E-1	6.481521606E-2	8.597970428E0	8.599742850E0
3.737987667E0	-5.867797852E-2	-2.395019531E-3	1.028421387E1	1.028438154E1
3.747981667E0	-3.149450684E-1	-2.423460388E-1	1.023870850E1	1.024641760E1
3.757975667E0	1.293310547E-1	4.490661621E-2	9.488019562E0	9.489007236E0
3.767969667E0	-9.131011963E-2	1.429527283E-1	9.952503662E0	9.953949074E0
3.777963667E0	2.140548706E-2	5.035528564E-1	9.764195251E0	9.777194515E0
3.787957667E0	-1.460961914E-1	3.450325012E-1	9.759854279E0	9.767043927E0
3.797951667E0	-7.933502197E-3	1.447489929E-1	1.016820511E1	1.016923843E1
3.807945667E0	-4.520599365E-2	-1.474433899E-1	9.801767120E0	9.802980252E0
3.817939667E0	-1.486408997E-1	-5.149291992E-2	9.189839630E0	9.191185890E0
3.827933667E0	2.318678284E-1	3.367996216E-2	1.011252090E1	1.011523485E1
3.837927667E0	4.972659302E-1	6.346801758E-2	1.121901993E1	1.123021414E1
3.847921667E0	2.769241333E-2	4.481680298E-1	8.720266113E0	8.731818971E0
3.857915667E0	-4.195774841E-1	3.947291565E-1	8.927435303E0	8.946002317E0
3.867909667E0	-3.885919189E-1	2.591111755E-1	1.110540619E1	1.111522330E1
3.877903667E0	-3.397933960E-2	-1.601669312E-1	1.016536102E1	1.016667954E1
3.887896667E0	1.604663086E-1	-8.158035278E-2	8.709787903E0	8.711647956E0
3.897890667E0	1.818717957E-1	-1.163081360E-1	1.005848328E1	1.006079971E1
3.907884667E0	1.046324158E-1	2.695893860E-1	1.067085983E1	1.067477756E1
3.917878667E0	8.397537231E-2	2.040257263E-1	9.481882324E0	9.484448891E0
3.927872667E0	-4.939727783E-2	3.832031250E-1	9.575886841E0	9.583678496E0
3.937866667E0	5.358856201E-2	5.346881104E-1	9.521100769E0	9.536253088E0
3.947860667E0	6.459068298E-1	4.987628174E-1	1.022358994E1	1.025610799E1
3.957854667E0	1.136736145E0	-5.185217285E-1	1.097891922E1	1.104978285E1
3.967848667E0	5.706134033E-1	-3.421884155E-1	8.548423462E0	8.574277594E0
3.977842667E0	-4.626878357E-1	3.198847961E-1	1.085602478E1	1.087058786E1
3.987836667E0	-2.084265747E0	1.556762695E-2	1.101544327E1	1.121090525E1
3.997830667E0	-2.527494049E0	3.155438232E-1	5.867199097E0	6.396234776E0
4.007824667E0	-1.639091492E0	9.729766846E-2	9.677824860E0	9.816128655E0
4.017818667E0	-3.679348755E-1	-2.022294617E-1	1.440993439E1	1.441604945E1
4.027812667E0	1.309776306E0	-1.751358032E-2	6.081852722E0	6.221314430E0
4.037806667E0	2.134411469E0	-2.844085693E-3	9.816735992E0	1.004609506E1
4.047800667E0	2.258952484E0	1.384620667E-1	1.378288834E1	1.396746394E1
4.057794667E0	1.749711456E0	3.962260437E-1	7.183561707E0	7.404190979E0
4.067788667E0	2.526745605E-1	6.536906433E-1	1.015009277E1	1.017425866E1
4.077782667E0	-1.355131989E0	7.599696350E-1	1.130149841E1	1.140779571E1
4.087776667E0	-1.511107635E0	3.641926575E-1	7.698191528E0	7.853549222E0
4.097769667E0	-1.596430206E0	-5.575904846E-1	9.985884247E0	1.012804921E1
4.107763667E0	-1.234782257E0	-4.926255798E-1	1.107546844E1	1.115497057E1
4.117757667E0	-5.092410278E-1	1.351689148E-1	7.779771881E0	7.797592422E0
4.127751667E0	4.827461243E-1	-4.700225830E-2	1.011072464E1	1.012235179E1
4.137745667E0	1.296004944E0	2.005828857E-2	1.201162170E1	1.208135287E1
4.147739667E0	1.547481995E0	4.143383789E-1	8.462053070E0	8.612358503E0
4.157733667E0	7.508386230E-1	3.742218018E-1	9.492659912E0	9.529658588E0
4.167727667E0	-2.306703186E-1	5.201683044E-1	1.145971939E1	1.147383774E1
4.177721667E0	-5.783972168E-1	6.042933655E-1	8.412356415E0	8.453842574E0
4.187715667E0	-7.393125916E-1	-1.128652954E-1	1.018526962E1	1.021269009E1
4.197709667E0	-4.605921936E-1	-4.722679138E-1	1.064511337E1	1.066553425E1
4.207703667E0	-3.489244080E-1	-1.606159973E-1	8.137527924E0	8.146588639E0
4.217697667E0	-3.861968994E-2	-4.520599365E-2	1.079929276E1	1.079945642E1
4.227691667E0	5.614823914E-1	1.136137390E-1	1.035337006E1	1.036920643E1
4.237685667E0	6.491999817E-1	4.243675232E-1	9.278006287E0	9.310367827E0
4.247679667E0	9.280700684E-3	5.254074097E-1	1.025951523E1	1.027296412E1
4.257673667E0	-3.490740967E-1	3.737727356E-1	9.861043854E0	9.874297173E0
4.267667667E0	-4.197271729E-1	-1.701960754E-1	9.088200989E0	9.099479920E0
4.277661667E0	-1.725910950E-1	-2.049238586E-1	1.040920395E1	1.041265136E1
4.287655667E0	-1.332229614E-1	1.368154907E-1	1.029454239E1	1.029631341E1
4.297649667E0	1.817221069E-1	2.962339783E-1	9.176517334E0	9.183095767E0
4.307643667E0	3.938310242E-1	1.661544800E-1	9.860594788E0	9.869855103E0
4.317636667E0	4.819976807E-1	1.811233521E-1	1.074705139E1	1.075937921E1
4.327630667E0	1.396595764E-1	1.167572021E-1	9.317823486E0	9.319601470E0
4.337624667E0	-2.251318359E-1	1.612147522E-1	9.700577545E0	9.704528801E0
4.347618667E0	-4.758604431E-1	1.404080200E-1	9.942324829E0	9.954696408E0
4.357612667E0	-3.378474426E-1	-1.688488770E-1	1.001028351E1	1.001740619E1
4.367606667E0	-3.716770935E-1	-1.568737793E-1	9.486822052E0	9.495396037E0
4.377600667E0	-4.580474854E-2	4.056564331E-1	9.642049255E0	9.650687492E0
4.387594667E0	4.305047607E-1	4.679269409E-1	1.045949936E1	1.047880799E1
4.397588667E0	6.803352356E-1	1.514849854E-1	9.884245605E0	9.908789781E0
4.407582667E0	3.212319946E-1	-6.676116943E-2	9.321116638E0	9.326889215E0
4.417576667E0	-2.067201233E-1	1.555265808E-1	1.009605515E1	1.009936885E1
4.427570667E0	-4.531077576E-1	3.089575195E-1	1.006551865E1	1.008044776E1
4.437564667E0	-2.080673218E-1	2.293231201E-1	9.686506805E0	9.691454751E0
4.447558667E0	-2.234852600E-1	4.236190796E-2	9.627828827E0	9.630515465E0
4.457552667E0	-3.906875610E-2	-2.893482971E-1	9.792336731E0	9.796688597E0
4.467546667E0	-1.652563477E-1	-1.288819885E-1	9.991422729E0	9.993620384E0
4.477540667E0	1.722917175E-1	2.528242493E-1	9.977202301E0	9.981892120E0
4.487534667E0	2.650987244E-1	4.466711426E-1	9.827513580E0	9.841230391E0
4.497528667E0	4.632865906E-1	3.192860413E-1	9.746531982E0	9.762759022E0
4.507521667E0	-2.559677124E-2	1.978884888E-1	9.792187042E0	9.794219832E0
4.517515667E0	-1.366658020E-1	1.257385254E-1	1.018976028E1	1.019145242E1
4.527509667E0	-2.273771667E-1	4.819976807E-2	9.606573029E0	9.609384421E0
4.537503667E0	1.097218323E-1	6.795867920E-2	1.003692810E1	1.003775787E1
4.547497667E0	-1.254391479E-1	-1.037342834E-1	9.611961823E0	9.613339995E0
4.557491667E0	-3.971241760E-1	8.861572266E-2	9.927655334E0	9.935990177E0
4.567485667E0	-4.174818420E-1	1.338217163E-1	9.594448242E0	9.604459194E0
4.577479667E0	8.622070312E-2	3.716770935E-1	9.823172607E0	9.830579736E0
4.587473667E0	5.087919617E-1	1.763333130E-1	1.044842239E1	1.046228910E1
4.597467667E0	2.406994629E-1	1.272354126E-2	9.698332214E0	9.701327015E0
4.607461667E0	-2.215393066E-2	-3.053649902E-2	9.442813568E0	9.442888931E0
4.617455667E0	-4.116439819E-2	1.938468933E-1	9.997559967E0	9.999523810E0
4.627449667E0	1.598675537E-1	4.632865906E-1	1.054242691E1	1.055381245E1
4.637443667E0	-1.416055298E-1	2.656974792E-1	9.431137848E0	9.435942369E0
4.647437167E0	-3.608995056E-1	6.915618896E-2	8.906628571E0	8.914205715E0
4.657431167E0	-5.900729370E-1	2.918930054E-2	1.017119888E1	1.018834259E1
4.667425167E0	9.295669556E-2	1.757345581E-1	1.076142151E1	1.076325771E1
4.677419167E0	5.809419250E-1	8.547225952E-2	9.791139221E0	9.808731125E0
4.687413167E0	-3.855981445E-1	-1.908531189E-1	9.584119720E0	9.593772025E0
4.697407167E0	-2.053729248E-1	8.173004150E-2	9.072333984E0	9.075026268E0
4.707400167E0	-2.338137817E-1	-3.954776001E-1	1.081560883E1	1.082536215E1
4.717394167E0	-1.627116394E-1	4.535568237E-2	1.026774811E1	1.026913742E1
4.727388167E0	3.890409851E-1	8.342152405E-1	7.097341003E0	7.156781209E0
4.737382167E0	6.192622375E-1	5.379812622E-1	1.296139664E1	1.298732891E1
4.747376167E0	1.127605133E0	2.486329651E-1	9.740245056E0	9.808449696E0
4.757370167E0	5.263055420E-1	1.425036621E-1	7.782466278E0	7.801543834E0
4.767364167E0	3.462300110E-1	-3.134481812E-1	1.208856171E1	1.209758030E1
4.777358167E0	-4.309538269E-1	-9.894424438E-2	9.020990753E0	9.031820710E0
4.787352167E0	-9.674382019E-1	3.722758484E-1	9.183852081E0	9.242167767E0
4.797346167E0	-1.406475220E0	1.302291870E-1	1.086410797E1	1.095554536E1
4.807340167E0	-1.023721161E0	1.037342834E-1	9.089997253E0	9.148049840E0
4.817334167E0	-1.803749084E-1	2.472857666E-1	8.326135712E0	8.331759793E0
4.827328167E0	3.411405945E-1	8.607101440E-2	1.220621704E1	1.221128657E1
4.837322167E0	8.455915833E-1	3.592529297E-2	1.071277267E1	1.074615346E1
4.847316167E0	8.904981995E-1	-2.814147949E-2	5.977519684E0	6.043551982E0
4.857310167E0	7.737409973E-1	-4.939727783E-2	1.285736298E1	1.288071807E1
4.867304167E0	1.598675537E-1	3.379971313E-1	1.108430008E1	1.109060449E1
4.877297167E0	-4.183799744E-1	5.291496277E-1	7.236252136E0	7.267625892E0
4.887291167E0	-9.433383179E-1	3.426374817E-1	1.012644196E1	1.017605593E1
4.897285167E0	-4.730163574E-1	2.442919922E-1	1.083836151E1	1.085142863E1
4.907279167E0	8.382568359E-2	-2.251318359E-1	9.356892242E0	9.359975616E0
4.917273167E0	2.466870117E-1	-2.309696960E-1	1.017194733E1	1.017755933E1
4.927267167E0	3.611988831E-1	-4.415817261E-2	9.099128265E0	9.106401582E0
4.937261167E0	2.183958435E-1	5.149291992E-2	1.025622208E1	1.025867631E1
4.947255167E0	-1.883084106E-1	3.058140564E-1	1.033091675E1	1.033715740E1
4.957249167E0	-3.270698547E-1	8.168513489E-1	9.448052673E0	9.488936723E0
4.967243167E0	-3.043171692E-1	2.496807861E-1	9.309889984E0	9.318208033E0
4.977237167E0	-1.672023010E-1	-1.148112488E-1	1.041055115E1	1.041252676E1
4.987231167E0	8.307723999E-2	-3.023712158E-1	9.955198059E0	9.960135470E0
4.997225167E0	3.909869385E-1	-1.113684082E-1	9.498198395E0	9.506894680E0
5.007219167E0	4.263134766E-1	2.874023438E-2	9.985285492E0	9.994423222E0
5.017213167E0	4.580474854E-1	5.703140259E-1	1.025831772E1	1.028436425E1
5.027207167E0	-2.790197754E-1	3.029699707E-1	1.020218445E1	1.021049511E1
5.037201167E0	-3.814068604E-1	3.450325012E-1	8.867859192E0	8.882761129E0
5.047195167E0	-3.188369751E-1	3.326083374E-1	9.317374420E0	9.328759371E0
5.057188167E0	8.312214661E-1	4.397854614E-1	1.167961212E1	1.171740926E1
5.067182167E0	8.128097534E-1	-7.041357422E-1	9.448501740E0	9.509503245E0
5.077176167E0	-2.522254944E-1	-2.998265076E-1	9.319020996E0	9.327253935E0
5.087170167E0	-1.169817352E0	2.457888794E-1	1.036190231E1	1.043062339E1
5.097164167E0	-7.520361328E-1	-2.130070496E-1	9.376651154E0	9.409171972E0
5.107158167E0	-1.277892609E0	4.236190796E-2	9.792486420E0	9.875606023E0
5.117152167E0	-1.169517975E0	2.432441711E-1	1.018302429E1	1.025284954E1
5.127146167E0	-2.071691895E-1	3.595523071E-1	9.200467529E0	9.209820828E0
5.137140167E0	1.651515656E0	2.163002014E-1	8.505462799E0	8.667017201E0
5.147134167E0	2.063459015E0	1.751358032E-2	1.348650467E1	1.364345917E1
5.157128167E0	1.637145538E0	7.197033691E-1	8.900790710E0	9.078672465E0
5.167122167E0	9.174421692E-1	3.498225403E-1	7.570357361E0	7.633766208E0
5.177116167E0	-4.165837097E-1	3.433859253E-1	1.313249084E1	1.314358291E1
5.187110167E0	-1.378782806E0	1.963916016E-1	8.888815613E0	8.997258176E0
5.197104167E0	-1.808688812E0	-2.700384521E-1	8.328231354E0	8.526647258E0
5.207098167E0	-1.780996399E0	-5.164260864E-1	9.832902374E0	1.000622872E1
5.217092167E0	-7.447013855E-1	-4.550537109E-2	1.063658112E1	1.066271582E1
5.227085167E0	4.772076416E-1	-4.430786133E-2	9.748178558E0	9.759952639E0
5.237079167E0	1.403331757E0	-1.517843628E-1	9.308842163E0	9.415249382E0
5.247073167E0	1.613045654E0	4.337979126E-1	1.075782898E1	1.088673419E1
5.257067167E0	9.592053223E-1	6.846762085E-1	9.889484711E0	9.959456019E0
5.267061167E0	3.297642517E-1	6.927593994E-1	1.003887405E1	1.006815039E1
5.277055167E0	-4.586462402E-1	4.285588074E-1	9.332942047E0	9.354027276E0
5.287049167E0	-1.200653229E0	-2.799179077E-2	1.012599289E1	1.019696444E1
5.297043167E0	-1.274449768E0	-3.604504395E-1	9.157207489E0	9.252491325E0
5.307037167E0	-7.806266785E-1	-3.867956543E-1	9.910441132E0	9.948659825E0
5.317031167E0	2.103126526E-1	-1.598675537E-1	9.714947662E0	9.718538837E0
5.327025167E0	8.180488586E-1	2.459385681E-1	1.030097900E1	1.033633679E1
5.337019167E0	1.086440735E0	2.061213684E-1	9.959539032E0	1.002074135E1
5.347013167E0	5.301974487E-1	3.653901672E-1	9.844727783E0	9.865763246E0
5.357007167E0	-2.155517578E-2	7.057823181E-1	9.545350342E0	9.571431787E0
5.367001167E0	-3.577560425E-1	6.249504089E-1	9.642198944E0	9.669051291E0
5.376995167E0	-5.641767883E-1	-8.741821289E-2	1.085033661E1	1.086534592E1
5.386989167E0	-5.939648438E-1	-4.333488464E-1	9.287586365E0	9.316643491E0
5.396982167E0	-5.218148804E-1	-3.403921509E-1	8.540190582E0	8.562885773E0
5.406976167E0	-2.993774414E-3	3.008743286E-2	1.098056580E1	1.098060742E1
5.416970167E0	4.483177185E-1	2.321672058E-1	1.044033920E1	1.045253907E1
5.426964167E0	7.226971436E-1	4.408332825E-1	9.500593414E0	9.538233608E0
5.436958167E0	4.433779907E-1	3.365002441E-1	9.320068817E0	9.336674955E0
5.446952167E0	2.151026917E-1	2.079176331E-1	1.045515839E1	1.045943764E1
5.456946167E0	-2.969824219E-1	-1.927990723E-1	1.017389328E1	1.018005278E1
5.466940167E0	-3.701802063E-1	-1.796264648E-3	9.302106171E0	9.309469148E0
5.476934167E0	-6.035449219E-1	2.866539001E-1	9.437574463E0	9.461197000E0
5.486928167E0	-1.986369324E-1	4.884342957E-1	1.045934967E1	1.047263196E1
5.496922167E0	-1.652563477E-1	1.146615601E-1	9.852810974E0	9.854863826E0
5.506916167E0	2.300715637E-1	-5.927673340E-2	9.440418549E0	9.443407702E0
5.516910167E0	3.043171692E-1	-9.220825195E-2	9.973011017E0	9.978078976E0
5.526904167E0	4.541555786E-1	7.349716187E-2	1.012464569E1	1.013509297E1
5.536898167E0	1.064286804E-1	1.712438965E-1	9.932894440E0	9.934940538E0
5.546892167E0	-7.005432129E-2	8.143066406E-2	9.684710541E0	9.685306233E0
5.556886167E0	-3.748205566E-1	2.097138977E-1	9.454040222E0	9.463791359E0
5.566879167E0	-3.210823059E-1	4.423301697E-1	1.014185989E1	1.015657777E1
5.576873167E0	-1.655557251E-1	2.772235107E-1	1.032268387E1	1.032773275E1
5.586867167E0	1.502874756E-1	5.104385376E-2	9.025182037E0	9.026577569E0
5.596861167E0	1.526824951E-1	-3.206332397E-1	9.987381134E0	9.993692988E0
5.606855167E0	1.733395386E-1	-9.699829102E-2	1.031819321E1	1.032010496E1
5.616849167E0	6.676116943E-2	2.192939758E-1	9.998757477E0	1.000138480E1
5.626843167E0	1.719923401E-1	3.805087280E-1	9.422306213E0	9.431554625E0
5.636837167E0	-1.315763855E-1	3.936813354E-1	9.952503662E0	9.961155881E0
5.646831542E0	-2.481838989E-1	2.342628479E-1	9.675729218E0	9.681746238E0
5.656825542E0	-4.073030090E-1	-4.775070190E-2	1.058643539E1	1.059437541E1
5.666819542E0	-1.612147522E-1	5.209167480E-2	9.135951691E0	9.137522478E0
5.676813542E0	6.541397095E-2	1.567240906E-1	9.466763763E0	9.468286940E0
5.686807542E0	5.318440247E-1	1.960922241E-2	1.065993256E1	1.067320967E1
5.696801542E0	1.351689148E-1	-2.874023438E-2	1.009560608E1	1.009655182E1
5.706795542E0	2.031275940E-1	3.218307495E-2	9.223968658E0	9.226261127E0
5.716789542E0	-1.800755310E-1	4.101470947E-1	9.350904694E0	9.361627339E0
5.726782542E0	-1.155596924E-1	3.679348755E-1	1.144400208E1	1.145049840E1
5.736776542E0	-3.391946411E-1	-5.328918457E-2	8.984317017E0	8.990875652E0
5.746770542E0	-3.056643677E-1	1.447489929E-1	8.778045959E0	8.784558830E0
5.756764542E0	-2.121089172E-1	9.265731812E-2	1.087249054E1	1.087495407E1
5.766758542E0	4.177812195E-1	1.312770081E-1	1.022074585E1	1.023012319E1
5.776752542E0	4.314028931E-1	1.242416382E-2	9.534273376E0	9.544036443E0
5.786746542E0	2.778222656E-1	1.353186035E-1	9.281898193E0	9.287040993E0
5.796740542E0	-9.894424438E-2	9.370513916E-2	1.056832306E1	1.056920162E1
5.806734542E0	-3.603007507E-1	2.522254944E-1	9.774823151E0	9.784712666E0
5.816728542E0	-2.252815247E-1	5.049000549E-1	9.435778198E0	9.451962021E0
5.826722542E0	-1.832189941E-1	1.074765015E-1	1.006327332E1	1.006551490E1
5.836716542E0	-7.873626709E-2	-1.297801208E-1	9.663305054E0	9.664497237E0
5.846710542E0	-9.490264893E-2	-2.601589966E-1	9.717941437E0	9.721886390E0
5.856704542E0	2.802172852E-1	-6.780899048E-2	1.061068497E1	1.061460104E1
5.866698542E0	4.513114929E-1	2.662962341E-1	9.458680573E0	9.473184993E0
5.876692542E0	9.520202637E-2	5.364843750E-1	9.527537384E0	9.543104710E0
5.886686542E0	-3.198847961E-1	4.520599365E-1	1.053718781E1	1.055173025E1
5.896680542E0	-2.733316040E-1	2.134561157E-1	9.159303131E0	9.165866436E0
5.906673542E0	9.116043091E-2	-7.334747314E-2	9.894125061E0	9.894816865E0
5.916667542E0	3.897894287E-1	4.460723877E-2	1.046114594E1	1.046850036E1
5.926661542E0	8.301736450E-1	-6.062393188E-2	9.886341248E0	9.921320820E0
5.936655542E0	1.935475159E-1	-2.941383362E-1	9.484277344E0	9.490811068E0
5.946649542E0	-9.406439209E-1	4.308041382E-1	1.000085312E1	1.005422629E1
5.956643542E0	-6.812333679E-1	7.970924377E-1	9.389075317E0	9.447442541E0
5.966637542E0	-6.411167908E-1	-1.574725342E-1	1.044842239E1	1.046925780E1
5.976631542E0	-5.855822754E-1	-1.691482544E-1	9.436077576E0	9.455743109E0
5.986625542E0	-4.323010254E-1	3.517684937E-2	8.641080780E0	8.651959237E0
5.996619542E0	3.451821899E-1	-2.529739380E-1	1.171014862E1	1.171796600E1
6.006613542E0	1.071621552E0	8.726852417E-2	9.277108154E0	9.339203620E0
6.016607542E0	9.020242310E-1	7.156617737E-1	9.199569397E0	9.271348153E0
6.026601542E0	2.743794250E-1	1.588197327E-1	1.101229980E1	1.101686229E1
6.036595542E0	-1.610650635E-1	2.597099304E-1	9.797875214E0	9.802639946E0
6.046589542E0	-5.224136353E-1	2.309696960E-1	8.481961670E0	8.501172671E0
6.056583542E0	-4.848417664E-1	8.113128662E-2	1.099134338E1	1.100233081E1
6.066577542E0	-3.511697388E-1	-8.098159790E-2	9.416917419E0	9.423810901E0
6.076570542E0	-2.713856506E-1	-7.649093628E-2	9.480535126E0	9.484727055E0
6.086564542E0	-1.511856079E-2	4.879852295E-2	1.045231430E1	1.045243915E1
6.096558542E0	4.284091187E-1	2.321672058E-1	9.193731537E0	9.206635409E0
6.106552542E0	3.728746033E-1	3.020718384E-1	1.052371582E1	1.053465128E1
6.116546542E0	-2.649490356E-2	6.661148071E-2	1.021805145E1	1.021830292E1
6.126540542E0	-1.796264648E-3	1.805245972E-1	8.706345062E0	8.708216620E0
6.136534542E0	-9.849517822E-2	2.016307068E-1	1.036205200E1	1.036448156E1
6.146528542E0	1.556762695E-1	4.340972900E-1	1.051967422E1	1.052977784E1
6.156522542E0	1.243913269E-1	1.049317932E-1	8.960067444E0	8.961545206E0
6.166516542E0	-1.101708984E-1	-2.457888794E-1	1.065993256E1	1.066333493E1
6.176510542E0	-3.281176758E-1	-9.804611206E-2	9.170829163E0	9.177220809E0
6.186504542E0	-3.363505554E-1	2.392025757E-1	9.532626801E0	9.541557697E0
6.196498542E0	-1.357676697E-1	2.020797729E-1	1.066442322E1	1.066720168E1
6.206492542E0	1.559756470E-1	2.763253784E-1	1.003348526E1	1.003850141E1
6.216486542E0	2.510279846E-1	3.483256531E-1	8.614436188E0	8.625129370E0
6.226480542E0	3.140469360E-1	-1.526824951E-2	1.066053131E1	1.066516697E1
6.236473542E0	1.493893433E-1	-5.224136353E-2	1.072908875E1	1.073025590E1
6.246467542E0	4.640350342E-3	1.131646729E-1	8.244555359E0	8.245333277E0
6.256461542E0	-1.437011719E-1	9.265731812E-2	1.033435959E1	1.033577397E1
6.266455542E0	-3.742218018E-1	2.715353394E-1	1.055051010E1	1.056063619E1
6.276449542E0	-4.653822327E-1	2.417472839E-1	9.204958191E0	9.219884905E0
6.286443542E0	-1.622625732E-1	4.011657715E-2	9.281748505E0	9.283253405E0
6.296437542E0	1.451980591E-1	2.615061951E-1	1.041384430E1	1.041813904E1
6.306431542E0	5.372328186E-1	1.176553345E-1	1.043001068E1	1.044450021E1
6.316425542E0	2.469863892E-1	-1.724414062E-1	9.298214264E0	9.303092325E0
6.326419542E0	2.127076721E-1	-1.649569702E-1	9.711205444E0	9.714935231E0
6.336413542E0	-2.674937439E-1	4.022135925E-1	9.948611755E0	9.960331548E0
6.346407542E0	-2.755769348E-1	5.783972168E-1	1.024454636E1	1.026456117E1
6.356401542E0	-3.373983765E-1	2.499801636E-1	9.558073883E0	9.567293457E0
6.366395542E0	-4.999603271E-2	5.089416504E-3	9.488318939E0	9.488452023E0
6.376389542E0	3.367996216E-2	-2.371069336E-1	9.947713623E0	9.950595980E0
6.386383542E0	1.059796143E-1	-1.083746338E-1	1.024963577E1	1.025075657E1
