"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.218967667E0	-1.682501221E-1	-1.317260742E-2	9.519154816E0	9.520650714E0
2.228961667E0	-7.274871826E-2	8.187973022E-2	9.882149963E0	9.882756931E0
2.238955667E0	-1.047821045E-2	1.417552185E-1	1.040740768E1	1.040837831E1
2.248948667E0	2.842588806E-1	-1.661544800E-1	9.591005402E0	9.596655409E0
2.258942667E0	1.056802368E-1	-5.040019226E-1	9.408235474E0	9.422318238E0
2.268936667E0	-2.354603577E-1	1.706451416E-2	1.017658768E1	1.017932559E1
2.278929667E0	-5.718109131E-2	3.962260437E-1	1.008632538E1	1.009426691E1
2.288923667E0	2.977308655E-1	6.679110718E-1	9.744735718E0	9.772135032E0
2.298917667E0	2.540217590E-1	3.870950317E-1	9.587412872E0	9.598586104E0
2.308910667E0	-1.383123779E-1	-9.011260986E-2	9.957443390E0	9.958811649E0
2.318905042E0	-6.541397095E-2	-2.947370911E-1	9.934091949E0	9.938678574E0
2.328899042E0	-9.460327148E-2	-3.891906738E-2	1.000773880E1	1.000826161E1
2.338892042E0	3.070115662E-1	1.508862305E-1	9.745633850E0	9.751635857E0
2.348886042E0	4.445755005E-2	-1.544787598E-1	9.539662170E0	9.541016428E0
2.358880042E0	-2.661465454E-1	4.655319214E-2	1.003992188E1	1.004355676E1
2.368873042E0	-1.776805115E-1	1.854643250E-1	9.958640900E0	9.961952416E0
2.378867042E0	1.336720276E-1	6.489006042E-1	9.751920776E0	9.774400188E0
2.388861042E0	2.781216431E-1	4.102967834E-1	9.827363892E0	9.839856511E0
2.398854042E0	1.324745178E-1	-8.083190918E-3	1.044797333E1	1.044881627E1
2.408848042E0	-7.439529419E-2	-3.138972473E-1	8.792565765E0	8.798481624E0
2.418842042E0	-2.933898926E-2	-3.417393494E-1	1.016012192E1	1.016590989E1
2.428835042E0	-2.350112915E-2	-9.385482788E-2	1.065259781E1	1.065303718E1
2.438829042E0	3.652404785E-2	3.896397400E-1	9.172625427E0	9.180970012E0
2.448823042E0	4.011657715E-2	2.451901245E-1	9.729317780E0	9.732489506E0
2.458817042E0	2.170486450E-2	1.568737793E-1	9.988728333E0	9.989983693E0
2.468810042E0	5.209167480E-2	3.465293884E-1	1.000324814E1	1.000938407E1
2.478804042E0	1.216969299E-1	9.684860229E-2	9.755662994E0	9.756902698E0
2.488798042E0	9.909393311E-2	-1.429527283E-1	1.017404297E1	1.017552974E1
2.498791042E0	9.160949707E-2	-9.610015869E-2	9.257947998E0	9.258899971E0
2.508785042E0	-8.442443848E-2	4.251159668E-2	9.974807281E0	9.975255136E0
2.518779042E0	-1.630110168E-1	1.568737793E-1	1.054901321E1	1.055143885E1
2.528772042E0	-1.366658020E-1	3.014730835E-1	8.753946075E0	8.760201793E0
2.538766042E0	7.798782349E-2	4.140390015E-1	1.042522064E1	1.043373068E1
2.548760042E0	3.218307495E-2	-1.112187195E-1	1.002615051E1	1.002681901E1
2.558753042E0	2.644999695E-1	-2.692900085E-1	9.624086609E0	9.631485887E0
2.568747042E0	-1.062789917E-1	-2.812651062E-1	9.338929596E0	9.343768580E0
2.578741042E0	5.673202515E-2	1.682501221E-1	1.096439941E1	1.096583700E1
2.588734042E0	1.308279419E-1	2.447410583E-1	8.997639313E0	9.001917981E0
2.598728042E0	1.407073975E-1	6.126759338E-1	1.024185196E1	1.026112576E1
2.608722042E0	-4.355941772E-2	4.390370178E-1	9.459578705E0	9.469861678E0
2.618715042E0	-1.079255676E-1	5.358856201E-2	1.015742752E1	1.015814223E1
2.628709042E0	-1.010398865E-1	-3.514691162E-1	1.010728180E1	1.011389564E1
2.638703042E0	-1.321751404E-1	-3.047662354E-1	9.396110687E0	9.401981109E0
2.648696042E0	1.826202393E-1	-2.326162720E-1	9.781110077E0	9.785579943E0
2.658690042E0	2.020797729E-2	2.127076721E-1	9.942324829E0	9.944620451E0
2.668684042E0	2.056723022E-1	5.653742981E-1	1.027508286E1	1.029268074E1
2.678677042E0	1.109193420E-1	3.399430847E-1	9.539662170E0	9.546361544E0
2.688671042E0	2.248324585E-1	1.773811340E-1	1.003213806E1	1.003622478E1
2.698665042E0	-2.368075562E-1	1.678010559E-1	9.470805359E0	9.475251403E0
2.708659042E0	-2.484832764E-1	-2.294728088E-1	1.032492920E1	1.033046779E1
2.718652042E0	1.296304321E-1	-9.699829102E-2	9.332942047E0	9.334346253E0
2.728646042E0	7.125183105E-2	-1.814227295E-1	1.067385361E1	1.067563309E1
2.738639042E0	2.432441711E-1	1.959425354E-1	9.340875549E0	9.346096363E0
2.748633042E0	-2.275268555E-1	3.167413330E-1	9.441466370E0	9.449517488E0
2.758627042E0	3.921844482E-2	3.089575195E-1	1.070873108E1	1.071325880E1
2.768621042E0	-3.517684937E-2	1.013392639E-1	9.402397614E0	9.403009515E0
2.778614042E0	1.393601990E-1	2.245330811E-3	9.809251556E0	9.810241710E0
2.788608042E0	-2.567161560E-1	-7.963439941E-2	9.977351990E0	9.980971774E0
2.798602042E0	1.311273193E-1	6.256988525E-2	9.897567902E0	9.898634236E0
2.808595042E0	2.447410583E-1	-1.196012878E-1	9.703870697E0	9.707693297E0
2.818589042E0	1.990859985E-1	1.519340515E-1	1.018437149E1	1.018745021E1
2.828583042E0	-7.768844604E-2	1.957928467E-1	9.757159882E0	9.759433349E0
2.838576042E0	7.783813477E-3	1.368154907E-1	9.529932404E0	9.530917620E0
2.848570042E0	-6.735992432E-3	1.707948303E-1	1.038914566E1	1.039055166E1
2.858564042E0	-4.909790039E-2	4.493655396E-1	9.424102478E0	9.434937600E0
2.868557042E0	1.752854919E-1	2.324665833E-1	9.792187042E0	9.796514318E0
2.878551042E0	2.242337036E-1	-2.182461548E-1	1.047267197E1	1.047734557E1
2.888545042E0	2.511776733E-1	-2.932402039E-1	9.644593964E0	9.652319554E0
2.898538042E0	-9.729766846E-2	-1.041833496E-1	8.989406433E0	8.990536637E0
2.908532042E0	-3.480262756E-1	2.713856506E-1	1.062670166E1	1.063586201E1
2.918526042E0	-3.031196594E-1	4.225712585E-1	9.948013000E0	9.961596792E0
2.928519042E0	-6.810836792E-2	1.519340515E-1	9.583820343E0	9.585266562E0
2.938513042E0	9.355545044E-2	-3.921844482E-2	9.643845520E0	9.644379043E0
2.948507042E0	1.790277100E-1	2.903961182E-2	9.690398712E0	9.692095822E0
2.958500042E0	1.962419128E-1	4.071533203E-2	1.080977097E1	1.081162878E1
2.968494042E0	1.980381775E-1	9.744735718E-2	9.343270569E0	9.345877167E0
2.978488042E0	1.088237000E-1	2.631527710E-1	9.530830536E0	9.535083780E0
2.988481042E0	-6.735992432E-2	1.237925720E-1	1.030457153E1	1.030553523E1
2.998475042E0	-6.496490479E-2	5.523513794E-2	9.864786072E0	9.865154616E0
3.008469042E0	-1.803749084E-1	8.158035278E-2	9.589209137E0	9.591252386E0
3.018462042E0	-4.939727783E-3	8.442443848E-2	9.658365326E0	9.658735562E0
3.028456042E0	1.428030396E-1	7.993377686E-2	1.044872177E1	1.045000329E1
